item_id,order_id,product_id,quantity,unit_price,discount,total_price
4592,2357,17,1,36163.71,0.27,26399.51
4593,2358,44,1,17322.95,0.29,12299.29
4594,2359,72,3,80912.32,0.1,218463.26
4595,2359,13,2,60347.75,0.1,108625.95
4596,2360,9,2,7183.14,0.24,10918.37
4597,2361,77,4,70883.97,0.05,269359.09
4598,2361,34,3,78530.73,0.05,223812.58
4599,2361,30,2,29240.63,0.05,55557.2
4600,2361,29,1,48589.17,0.05,46159.71
4601,2362,13,2,60347.75,0.09,109832.9
4602,2362,15,3,24367.31,0.09,66522.76
4603,2362,19,1,12943.16,0.09,11778.28
4604,2363,22,4,77512.15,0.13,269742.28
4605,2364,59,3,83617.75,0.25,188139.94
4606,2365,56,4,3671.78,0.03,14246.51
4607,2366,45,3,41689.26,0.27,91299.48
4608,2366,15,4,24367.31,0.27,71152.55
4609,2366,7,2,9287.7,0.27,13560.04
4610,2366,68,2,69422.62,0.27,101357.03
4611,2367,45,3,41689.26,0.07,116313.04
4612,2367,38,1,63733.9,0.07,59272.53
4613,2368,56,1,3671.78,0.23,2827.27
4614,2369,11,3,88670.41,0.25,199508.42
4615,2369,75,1,79338.32,0.25,59503.74
4616,2369,30,1,29240.63,0.25,21930.47
4617,2370,39,3,6469.08,0.16,16302.08
4618,2370,45,3,41689.26,0.16,105056.94
4619,2371,29,4,48589.17,0.01,192413.11
4620,2371,59,2,83617.75,0.01,165563.14
4621,2371,5,4,19916.61,0.01,78869.78
4622,2372,14,4,57183.55,0.11,203573.44
4623,2373,32,3,65897.49,0.18,162107.83
4624,2373,57,4,28540.65,0.18,93613.33
4625,2374,18,1,19214.13,0.15,16332.01
4626,2375,61,4,83999.02,0.1,302396.47
4627,2375,48,2,19314.88,0.1,34766.78
4628,2376,33,4,11641.39,0.09,42374.66
4629,2376,13,1,60347.75,0.09,54916.45
4630,2376,23,3,53716.17,0.09,146645.14
4631,2377,66,4,61904.99,0.29,175810.17
4632,2377,57,2,28540.65,0.29,40527.72
4633,2378,80,1,87022.33,0.16,73098.76
4634,2379,30,4,29240.63,0.21,92400.39
4635,2379,11,2,88670.41,0.21,140099.25
4636,2380,31,3,21625.76,0.05,61633.42
4637,2381,56,3,3671.78,0.14,9473.19
4638,2381,64,1,84508.81,0.14,72677.58
4639,2381,8,3,23879.43,0.14,61608.93
4640,2381,40,2,11993.84,0.14,20629.4
4641,2382,17,1,36163.71,0.13,31462.43
4642,2382,54,2,76634.69,0.13,133344.36
4643,2382,57,2,28540.65,0.13,49660.73
4644,2382,30,3,29240.63,0.13,76318.04
4645,2383,68,3,69422.62,0.19,168696.97
4646,2383,72,3,80912.32,0.19,196616.94
4647,2383,5,1,19916.61,0.19,16132.45
4648,2384,20,2,67255.54,0.15,114334.42
4649,2384,8,3,23879.43,0.15,60892.55
4650,2385,32,3,65897.49,0.29,140361.65
4651,2385,52,3,5579.09,0.29,11883.46
4652,2386,19,2,12943.16,0.16,21744.51
4653,2387,31,3,21625.76,0.0,64877.28
4654,2387,14,2,57183.55,0.0,114367.1
4655,2387,32,4,65897.49,0.0,263589.96
4656,2388,48,4,19314.88,0.15,65670.59
4657,2389,24,1,22701.13,0.01,22474.12
4658,2390,43,3,5548.08,0.14,14314.05
4659,2391,37,2,1989.98,0.08,3661.56
4660,2391,34,1,78530.73,0.08,72248.27
4661,2392,26,2,10127.54,0.16,17014.27
4662,2392,39,4,6469.08,0.16,21736.11
4663,2393,48,1,19314.88,0.13,16803.95
4664,2393,29,2,48589.17,0.13,84545.16
4665,2393,11,4,88670.41,0.13,308573.03
4666,2394,14,1,57183.55,0.11,50893.36
4667,2394,42,4,31950.35,0.11,113743.25
4668,2395,75,1,79338.32,0.05,75371.4
4669,2396,60,3,89648.07,0.19,217844.81
4670,2396,78,1,20095.79,0.19,16277.59
4671,2396,17,4,36163.71,0.19,117170.42
4672,2396,50,2,38127.37,0.19,61766.34
4673,2397,66,2,61904.99,0.21,97809.88
4674,2397,15,1,24367.31,0.21,19250.17
4675,2397,55,1,36398.42,0.21,28754.75
4676,2398,63,2,802.3,0.25,1203.45
4677,2398,30,2,29240.63,0.25,43860.94
4678,2399,71,2,11556.35,0.11,20570.3
4679,2400,10,3,52002.96,0.24,118566.75
4680,2401,59,4,83617.75,0.02,327781.58
4681,2401,56,1,3671.78,0.02,3598.34
4682,2402,46,4,8900.99,0.12,31331.48
4683,2402,18,4,19214.13,0.12,67633.74
4684,2402,73,1,70231.45,0.12,61803.68
4685,2403,38,1,63733.9,0.22,49712.44
4686,2403,45,3,41689.26,0.22,97552.87
4687,2404,8,3,23879.43,0.24,54445.1
4688,2404,33,1,11641.39,0.24,8847.46
4689,2404,36,1,80974.31,0.24,61540.48
4690,2405,23,4,53716.17,0.15,182634.98
4691,2405,1,2,57583.47,0.15,97891.9
4692,2405,17,4,36163.71,0.15,122956.61
4693,2406,5,3,19916.61,0.11,53177.35
4694,2406,28,3,75765.07,0.11,202292.74
4695,2407,22,4,77512.15,0.08,285244.71
4696,2407,77,4,70883.97,0.08,260853.01
4697,2407,41,4,70636.29,0.08,259941.55
4698,2408,7,3,9287.7,0.2,22290.48
4699,2409,27,3,87471.74,0.09,238797.85
4700,2410,59,3,83617.75,0.2,200682.6
4701,2410,45,1,41689.26,0.2,33351.41
4702,2411,19,4,12943.16,0.1,46595.38
4703,2411,31,1,21625.76,0.1,19463.18
4704,2412,32,2,65897.49,0.07,122569.33
4705,2413,10,3,52002.96,0.25,117006.66
4706,2413,7,1,9287.7,0.25,6965.78
4707,2414,36,4,80974.31,0.16,272073.68
4708,2415,70,3,49147.57,0.1,132698.44
4709,2416,1,1,57583.47,0.15,48945.95
4710,2417,71,2,11556.35,0.08,21263.68
4711,2418,31,2,21625.76,0.19,35033.73
4712,2419,71,2,11556.35,0.3,16178.89
4713,2420,10,1,52002.96,0.14,44722.55
4714,2420,50,4,38127.37,0.14,131158.15
4715,2421,2,2,66307.76,0.05,125984.74
4716,2422,12,2,40860.59,0.23,62925.31
4717,2422,62,4,14280.44,0.23,43983.76
4718,2423,60,3,89648.07,0.11,239360.35
4719,2423,66,4,61904.99,0.11,220381.76
4720,2424,24,1,22701.13,0.03,22020.1
4721,2424,6,1,62861.73,0.03,60975.88
4722,2425,11,3,88670.41,0.09,242070.22
4723,2426,13,4,60347.75,0.29,171387.61
4724,2426,7,1,9287.7,0.29,6594.27
4725,2427,56,3,3671.78,0.13,9583.35
4726,2427,31,3,21625.76,0.13,56443.23
4727,2428,4,3,2484.58,0.19,6037.53
4728,2428,69,1,49695.07,0.19,40253.01
4729,2428,78,2,20095.79,0.19,32555.18
4730,2429,1,3,57583.47,0.23,133017.82
4731,2430,15,1,24367.31,0.07,22661.6
4732,2431,39,3,6469.08,0.25,14555.43
4733,2431,47,3,83379.39,0.25,187603.63
4734,2432,61,4,83999.02,0.12,295676.55
4735,2432,19,3,12943.16,0.12,34169.94
4736,2433,15,2,24367.31,0.2,38987.7
4737,2434,64,2,84508.81,0.13,147045.33
4738,2434,11,4,88670.41,0.13,308573.03
4739,2435,15,4,24367.31,0.19,78950.08
4740,2435,65,2,14073.77,0.19,22799.51
4741,2436,31,4,21625.76,0.18,70932.49
4742,2436,75,1,79338.32,0.18,65057.42
4743,2436,46,2,8900.99,0.18,14597.62
4744,2437,49,2,88678.27,0.18,145432.36
4745,2437,57,1,28540.65,0.18,23403.33
4746,2438,64,2,84508.81,0.03,163947.09
4747,2439,26,4,10127.54,0.12,35648.94
4748,2439,70,3,49147.57,0.12,129749.58
4749,2440,6,2,62861.73,0.14,108122.18
4750,2440,22,3,77512.15,0.14,199981.35
4751,2440,18,4,19214.13,0.14,66096.61
4752,2441,39,4,6469.08,0.28,18630.95
4753,2441,51,4,14015.23,0.28,40363.86
4754,2441,49,2,88678.27,0.28,127696.71
4755,2441,23,2,53716.17,0.28,77351.28
4756,2442,15,1,24367.31,0.02,23879.96
4757,2443,54,2,76634.69,0.07,142540.52
4758,2443,13,1,60347.75,0.07,56123.41
4759,2443,39,3,6469.08,0.07,18048.73
4760,2444,66,2,61904.99,0.29,87905.09
4761,2445,51,4,14015.23,0.25,42045.69
4762,2446,54,3,76634.69,0.29,163231.89
4763,2447,33,3,11641.39,0.12,30733.27
4764,2447,50,4,38127.37,0.12,134208.34
4765,2448,73,4,70231.45,0.23,216312.87
4766,2448,50,1,38127.37,0.23,29358.07
4767,2449,71,2,11556.35,0.04,22188.19
4768,2450,36,2,80974.31,0.21,127939.41
4769,2451,78,4,20095.79,0.09,73148.68
4770,2451,30,2,29240.63,0.09,53217.95
4771,2452,11,2,88670.41,0.11,157833.33
4772,2452,45,2,41689.26,0.11,74206.88
4773,2453,77,4,70883.97,0.13,246676.22
4774,2453,15,1,24367.31,0.13,21199.56
4775,2453,22,4,77512.15,0.13,269742.28
4776,2454,29,3,48589.17,0.23,112240.98
4777,2455,34,1,78530.73,0.05,74604.19
4778,2456,19,1,12943.16,0.24,9836.8
4779,2457,58,2,23977.74,0.21,37884.83
4780,2458,21,3,89758.59,0.23,207342.34
4781,2459,67,1,8396.63,0.24,6381.44
4782,2459,25,1,61384.76,0.24,46652.42
4783,2460,58,4,23977.74,0.01,94951.85
4784,2460,75,1,79338.32,0.01,78544.94
4785,2461,62,3,14280.44,0.07,39842.43
4786,2461,43,4,5548.08,0.07,20638.86
4787,2461,58,3,23977.74,0.07,66897.89
4788,2462,58,1,23977.74,0.09,21819.74
4789,2462,80,3,87022.33,0.09,237570.96
4790,2463,18,1,19214.13,0.14,16524.15
4791,2464,15,4,24367.31,0.24,74076.62
4792,2464,36,3,80974.31,0.24,184621.43
4793,2465,46,1,8900.99,0.08,8188.91
4794,2465,67,1,8396.63,0.08,7724.9
4795,2465,13,4,60347.75,0.08,222079.72
4796,2465,71,1,11556.35,0.08,10631.84
4797,2466,41,2,70636.29,0.09,128558.05
4798,2466,53,1,82751.9,0.09,75304.23
4799,2467,26,4,10127.54,0.15,34433.64
4800,2467,13,3,60347.75,0.15,153886.76
4801,2467,22,3,77512.15,0.15,197655.98
4802,2467,77,4,70883.97,0.15,241005.5
4803,2468,54,3,76634.69,0.27,167829.97
4804,2468,14,4,57183.55,0.27,166975.97
4805,2468,77,2,70883.97,0.27,103490.6
4806,2469,72,1,80912.32,0.26,59875.12
4807,2469,65,1,14073.77,0.26,10414.59
4808,2470,28,1,75765.07,0.19,61369.71
4809,2470,68,4,69422.62,0.19,224929.29
4810,2471,22,1,77512.15,0.27,56583.87
4811,2471,7,2,9287.7,0.27,13560.04
4812,2472,2,1,66307.76,0.07,61666.22
4813,2472,64,4,84508.81,0.07,314372.77
4814,2473,45,4,41689.26,0.23,128402.92
4815,2473,25,2,61384.76,0.23,94532.53
4816,2473,22,2,77512.15,0.23,119368.71
4817,2473,15,4,24367.31,0.23,75051.31
4818,2474,31,3,21625.76,0.15,55145.69
4819,2474,10,3,52002.96,0.15,132607.55
4820,2474,61,1,83999.02,0.15,71399.17
4821,2474,79,1,20139.83,0.15,17118.86
4822,2475,78,1,20095.79,0.25,15071.84
4823,2476,21,3,89758.59,0.22,210035.1
4824,2477,48,3,19314.88,0.03,56206.3
4825,2477,67,2,8396.63,0.03,16289.46
4826,2478,54,2,76634.69,0.29,108821.26
4827,2479,76,1,72219.94,0.29,51276.16
4828,2479,71,2,11556.35,0.29,16410.02
4829,2480,36,2,80974.31,0.07,150612.22
4830,2480,28,2,75765.07,0.07,140923.03
4831,2481,44,1,17322.95,0.26,12818.98
4832,2481,14,2,57183.55,0.26,84631.65
4833,2481,57,3,28540.65,0.26,63360.24
4834,2481,35,1,64193.11,0.26,47502.9
4835,2482,33,4,11641.39,0.01,46099.9
4836,2482,64,2,84508.81,0.01,167327.44
4837,2483,14,1,57183.55,0.22,44603.17
4838,2483,24,1,22701.13,0.22,17706.88
4839,2483,25,4,61384.76,0.22,191520.45
4840,2483,52,2,5579.09,0.22,8703.38
4841,2484,34,3,78530.73,0.16,197897.44
4842,2484,46,1,8900.99,0.16,7476.83
4843,2485,72,2,80912.32,0.23,124604.97
4844,2485,33,1,11641.39,0.23,8963.87
4845,2485,41,3,70636.29,0.23,163169.83
4846,2486,7,2,9287.7,0.1,16717.86
4847,2487,61,4,83999.02,0.13,292316.59
4848,2488,44,1,17322.95,0.06,16283.57
4849,2488,80,4,87022.33,0.06,327203.96
4850,2489,40,4,11993.84,0.13,41738.56
4851,2489,47,2,83379.39,0.13,145080.14
4852,2490,5,2,19916.61,0.23,30671.58
4853,2490,72,1,80912.32,0.23,62302.49
4854,2491,25,1,61384.76,0.23,47266.27
4855,2491,43,4,5548.08,0.23,17088.09
4856,2492,9,2,7183.14,0.08,13216.98
4857,2492,27,4,87471.74,0.08,321896.0
4858,2493,55,4,36398.42,0.15,123754.63
4859,2494,18,1,19214.13,0.07,17869.14
4860,2495,29,1,48589.17,0.19,39357.23
4861,2495,38,2,63733.9,0.19,103248.92
4862,2496,22,2,77512.15,0.0,155024.3
4863,2497,35,2,64193.11,0.05,121966.91
4864,2497,13,1,60347.75,0.05,57330.36
4865,2498,32,2,65897.49,0.28,94892.39
4866,2498,24,4,22701.13,0.28,65379.25
4867,2499,2,1,66307.76,0.25,49730.82
4868,2500,13,3,60347.75,0.06,170180.65
4869,2500,40,2,11993.84,0.06,22548.42
4870,2500,38,3,63733.9,0.06,179729.6
4871,2501,71,1,11556.35,0.14,9938.46
4872,2501,35,2,64193.11,0.14,110412.15
4873,2501,20,3,67255.54,0.14,173519.29
4874,2502,48,1,19314.88,0.17,16031.35
4875,2503,40,4,11993.84,0.24,36461.27
4876,2503,57,3,28540.65,0.24,65072.68
4877,2504,12,4,40860.59,0.1,147098.12
4878,2504,16,1,75871.39,0.1,68284.25
4879,2505,54,3,76634.69,0.23,177026.13
4880,2505,36,1,80974.31,0.23,62350.22
4881,2505,2,3,66307.76,0.23,153170.93
4882,2505,79,4,20139.83,0.23,62030.68
4883,2506,80,1,87022.33,0.28,62656.08
4884,2507,60,3,89648.07,0.1,242049.79
4885,2507,5,2,19916.61,0.1,35849.9
4886,2507,41,3,70636.29,0.1,190717.98
4887,2508,12,2,40860.59,0.09,74366.27
4888,2508,80,4,87022.33,0.09,316761.28
4889,2508,8,1,23879.43,0.09,21730.28
4890,2509,10,2,52002.96,0.23,80084.56
4891,2509,4,3,2484.58,0.23,5739.38
4892,2510,79,3,20139.83,0.19,48939.79
4893,2511,74,2,83325.17,0.25,124987.76
4894,2512,23,2,53716.17,0.09,97763.43
4895,2513,49,4,88678.27,0.1,319241.77
4896,2513,56,2,3671.78,0.1,6609.2
4897,2514,73,2,70231.45,0.19,113774.95
4898,2514,45,4,41689.26,0.19,135073.2
4899,2514,30,1,29240.63,0.19,23684.91
4900,2515,12,2,40860.59,0.07,76000.7
4901,2515,9,1,7183.14,0.07,6680.32
4902,2516,30,3,29240.63,0.18,71931.95
4903,2516,40,2,11993.84,0.18,19669.9
4904,2516,17,3,36163.71,0.18,88962.73
4905,2517,55,2,36398.42,0.21,57509.5
4906,2518,25,4,61384.76,0.3,171877.33
4907,2518,35,2,64193.11,0.3,89870.35
4908,2519,39,2,6469.08,0.19,10479.91
4909,2520,33,1,11641.39,0.03,11292.15
4910,2520,27,4,87471.74,0.03,339390.35
4911,2520,61,4,83999.02,0.03,325916.2
4912,2520,48,3,19314.88,0.03,56206.3
4913,2521,65,3,14073.77,0.29,29977.13
4914,2521,56,3,3671.78,0.29,7820.89
4915,2522,32,2,65897.49,0.18,108071.88
4916,2523,80,2,87022.33,0.07,161861.53
4917,2524,44,4,17322.95,0.17,57512.19
4918,2524,3,3,38029.77,0.17,94694.13
4919,2525,3,3,38029.77,0.23,87848.77
4920,2526,72,3,80912.32,0.22,189334.83
4921,2527,62,2,14280.44,0.22,22277.49
4922,2527,2,4,66307.76,0.22,206880.21
4923,2528,78,3,20095.79,0.14,51847.14
4924,2528,55,2,36398.42,0.14,62605.28
4925,2528,37,3,1989.98,0.14,5134.15
4926,2529,61,3,83999.02,0.08,231837.3
4927,2529,52,1,5579.09,0.08,5132.76
4928,2530,16,2,75871.39,0.04,145673.07
4929,2531,76,3,72219.94,0.24,164661.46
4930,2532,71,4,11556.35,0.11,41140.61
4931,2533,36,3,80974.31,0.26,179762.97
4932,2534,79,4,20139.83,0.17,66864.24
4933,2534,52,4,5579.09,0.17,18522.58
4934,2535,76,3,72219.94,0.03,210160.03
4935,2535,69,4,49695.07,0.03,192816.87
4936,2536,14,4,57183.55,0.24,173837.99
4937,2537,3,1,38029.77,0.18,31184.41
4938,2537,56,1,3671.78,0.18,3010.86
4939,2538,80,1,87022.33,0.13,75709.43
4940,2538,57,1,28540.65,0.13,24830.37
4941,2538,11,2,88670.41,0.13,154286.51
4942,2539,34,3,78530.73,0.05,223812.58
4943,2539,58,4,23977.74,0.05,91115.41
4944,2539,14,4,57183.55,0.05,217297.49
4945,2540,54,1,76634.69,0.1,68971.22
4946,2540,56,3,3671.78,0.1,9913.81
4947,2540,42,1,31950.35,0.1,28755.31
4948,2541,65,1,14073.77,0.27,10273.85
4949,2541,55,1,36398.42,0.27,26570.85
4950,2542,38,3,63733.9,0.25,143401.28
4951,2543,24,3,22701.13,0.05,64698.22
4952,2543,27,2,87471.74,0.05,166196.31
4953,2544,48,3,19314.88,0.16,48673.5
4954,2544,79,1,20139.83,0.16,16917.46
4955,2544,56,3,3671.78,0.16,9252.89
4956,2544,74,3,83325.17,0.16,209979.43
4957,2545,3,4,38029.77,0.28,109525.74
4958,2545,43,2,5548.08,0.28,7989.24
4959,2545,53,4,82751.9,0.28,238325.47
4960,2546,6,2,62861.73,0.05,119437.29
4961,2547,34,4,78530.73,0.03,304699.23
4962,2547,23,1,53716.17,0.03,52104.68
4963,2547,72,4,80912.32,0.03,313939.8
4964,2548,69,3,49695.07,0.23,114795.61
4965,2548,76,4,72219.94,0.23,222437.42
4966,2548,22,1,77512.15,0.23,59684.36
4967,2549,5,2,19916.61,0.26,29476.58
4968,2550,31,3,21625.76,0.09,59038.32
4969,2551,63,4,802.3,0.23,2471.08
4970,2551,55,3,36398.42,0.23,84080.35
4971,2551,23,1,53716.17,0.23,41361.45
4972,2552,32,3,65897.49,0.04,189784.77
4973,2552,67,2,8396.63,0.04,16121.53
4974,2553,53,4,82751.9,0.26,244945.62
4975,2553,72,2,80912.32,0.26,119750.23
4976,2553,7,3,9287.7,0.26,20618.69
4977,2554,29,1,48589.17,0.12,42758.47
4978,2554,3,1,38029.77,0.12,33466.2
4979,2555,19,4,12943.16,0.03,50219.46
4980,2555,57,3,28540.65,0.03,83053.29
4981,2555,71,1,11556.35,0.03,11209.66
4982,2556,79,3,20139.83,0.15,51356.57
4983,2556,27,2,87471.74,0.15,148701.96
4984,2556,1,4,57583.47,0.15,195783.8
4985,2556,38,4,63733.9,0.15,216695.26
4986,2557,49,4,88678.27,0.22,276676.2
4987,2558,28,4,75765.07,0.06,284876.66
4988,2559,19,1,12943.16,0.08,11907.71
4989,2560,55,3,36398.42,0.24,82988.4
4990,2560,28,2,75765.07,0.24,115162.91
4991,2560,33,3,11641.39,0.24,26542.37
4992,2560,39,4,6469.08,0.24,19666.0
4993,2561,77,2,70883.97,0.28,102072.92
4994,2561,49,2,88678.27,0.28,127696.71
4995,2562,10,2,52002.96,0.09,94645.39
4996,2563,48,4,19314.88,0.26,57172.04
4997,2564,12,1,40860.59,0.01,40451.98
4998,2564,62,4,14280.44,0.01,56550.54
4999,2565,16,3,75871.39,0.04,218509.6
5000,2565,58,3,23977.74,0.04,69055.89
5001,2565,39,4,6469.08,0.04,24841.27
5002,2566,55,4,36398.42,0.02,142681.81
5003,2566,23,2,53716.17,0.02,105283.69
5004,2567,51,4,14015.23,0.09,51015.44
5005,2568,6,4,62861.73,0.05,238874.57
5006,2568,66,4,61904.99,0.05,235238.96
5007,2569,64,3,84508.81,0.24,192680.09
5008,2570,37,3,1989.98,0.24,4537.15
5009,2570,31,3,21625.76,0.24,49306.73
5010,2571,46,2,8900.99,0.19,14419.6
5011,2572,59,1,83617.75,0.01,82781.57
5012,2572,33,2,11641.39,0.01,23049.95
5013,2573,60,4,89648.07,0.01,355006.36
5014,2573,54,3,76634.69,0.01,227605.03
5015,2574,20,1,67255.54,0.16,56494.65
5016,2575,62,1,14280.44,0.05,13566.42
5017,2575,54,3,76634.69,0.05,218408.87
5018,2575,60,4,89648.07,0.05,340662.67
5019,2575,46,3,8900.99,0.05,25367.82
5020,2576,12,1,40860.59,0.13,35548.71
5021,2577,61,2,83999.02,0.3,117598.63
5022,2578,27,1,87471.74,0.24,66478.52
5023,2578,8,1,23879.43,0.24,18148.37
5024,2579,6,3,62861.73,0.04,181041.78
5025,2579,74,1,83325.17,0.04,79992.16
5026,2580,48,2,19314.88,0.2,30903.81
5027,2580,51,2,14015.23,0.2,22424.37
5028,2580,46,3,8900.99,0.2,21362.38
5029,2581,44,3,17322.95,0.06,48850.72
5030,2581,32,4,65897.49,0.06,247774.56
5031,2582,44,2,17322.95,0.07,32220.69
5032,2583,17,1,36163.71,0.08,33270.61
5033,2583,53,1,82751.9,0.08,76131.75
5034,2583,56,3,3671.78,0.08,10134.11
5035,2583,5,4,19916.61,0.08,73293.12
5036,2584,74,1,83325.17,0.06,78325.66
5037,2585,32,3,65897.49,0.2,158153.98
5038,2586,47,1,83379.39,0.23,64202.13
5039,2586,54,1,76634.69,0.23,59008.71
5040,2587,77,4,70883.97,0.04,272194.44
5041,2587,65,3,14073.77,0.04,40532.46
5042,2588,12,2,40860.59,0.19,66194.16
5043,2588,71,4,11556.35,0.19,37442.57
5044,2588,14,3,57183.55,0.19,138956.03
5045,2588,41,4,70636.29,0.19,228861.58
5046,2589,40,4,11993.84,0.04,46056.35
5047,2589,61,4,83999.02,0.04,322556.24
5048,2590,66,3,61904.99,0.12,163429.17
5049,2590,53,4,82751.9,0.12,291286.69
5050,2590,63,4,802.3,0.12,2824.1
5051,2590,1,4,57583.47,0.12,202693.81
5052,2591,50,2,38127.37,0.06,71679.46
5053,2591,71,1,11556.35,0.06,10862.97
5054,2592,18,4,19214.13,0.14,66096.61
5055,2592,48,3,19314.88,0.14,49832.39
5056,2593,76,1,72219.94,0.13,62831.35
5057,2593,48,3,19314.88,0.13,50411.84
5058,2593,3,2,38029.77,0.13,66171.8
5059,2593,68,2,69422.62,0.13,120795.36
5060,2594,1,2,57583.47,0.28,82920.2
5061,2594,24,4,22701.13,0.28,65379.25
5062,2595,37,3,1989.98,0.23,4596.85
5063,2595,3,3,38029.77,0.23,87848.77
5064,2596,31,4,21625.76,0.23,66607.34
5065,2596,80,2,87022.33,0.23,134014.39
5066,2596,69,2,49695.07,0.23,76530.41
5067,2597,8,3,23879.43,0.19,58027.01
5068,2598,12,4,40860.59,0.29,116044.08
5069,2599,40,4,11993.84,0.09,43657.58
5070,2600,32,2,65897.49,0.17,109389.83
5071,2601,12,4,40860.59,0.05,155270.24
5072,2601,33,3,11641.39,0.05,33177.96
5073,2602,59,3,83617.75,0.04,240819.12
5074,2603,17,3,36163.71,0.22,84623.08
5075,2603,1,3,57583.47,0.22,134745.32
5076,2603,25,3,61384.76,0.22,143640.34
5077,2604,22,2,77512.15,0.17,128670.17
5078,2605,62,1,14280.44,0.11,12709.59
5079,2605,29,4,48589.17,0.11,172977.45
5080,2605,46,4,8900.99,0.11,31687.52
5081,2606,64,4,84508.81,0.05,321133.48
5082,2607,27,1,87471.74,0.19,70852.11
5083,2608,47,1,83379.39,0.05,79210.42
5084,2608,10,2,52002.96,0.05,98805.62
5085,2608,65,3,14073.77,0.05,40110.24
5086,2608,25,3,61384.76,0.05,174946.57
5087,2609,54,3,76634.69,0.08,211511.74
5088,2610,11,2,88670.41,0.29,125911.98
5089,2610,45,3,41689.26,0.29,88798.12
5090,2611,16,3,75871.39,0.22,177539.05
5091,2611,63,3,802.3,0.22,1877.38
5092,2612,80,3,87022.33,0.17,216685.6
5093,2612,8,1,23879.43,0.17,19819.93
5094,2612,74,2,83325.17,0.17,138319.78
5095,2613,71,1,11556.35,0.18,9476.21
5096,2613,49,4,88678.27,0.18,290864.73
5097,2613,43,4,5548.08,0.18,18197.7
5098,2613,47,3,83379.39,0.18,205113.3
5099,2614,23,2,53716.17,0.04,103135.05
5100,2614,28,1,75765.07,0.04,72734.47
5101,2614,69,2,49695.07,0.04,95414.53
5102,2615,74,1,83325.17,0.12,73326.15
5103,2616,6,2,62861.73,0.06,118180.05
5104,2616,8,1,23879.43,0.06,22446.66
5105,2617,50,2,38127.37,0.04,73204.55
5106,2617,25,2,61384.76,0.04,117858.74
5107,2617,34,3,78530.73,0.04,226168.5
5108,2618,14,4,57183.55,0.28,164688.62
5109,2618,78,2,20095.79,0.28,28937.94
5110,2618,48,1,19314.88,0.28,13906.71
5111,2618,74,1,83325.17,0.28,59994.12
5112,2619,66,3,61904.99,0.08,170857.77
5113,2620,25,3,61384.76,0.09,167580.39
5114,2621,12,3,40860.59,0.07,114001.05
5115,2622,12,2,40860.59,0.22,63742.52
5116,2622,26,1,10127.54,0.22,7899.48
5117,2623,46,3,8900.99,0.1,24032.67
5118,2624,7,1,9287.7,0.03,9009.07
5119,2625,5,2,19916.61,0.21,31468.24
5120,2626,40,3,11993.84,0.16,30224.48
5121,2627,57,1,28540.65,0.26,21120.08
5122,2628,13,4,60347.75,0.25,181043.25
5123,2628,7,3,9287.7,0.25,20897.33
5124,2629,39,3,6469.08,0.03,18825.02
5125,2629,41,4,70636.29,0.03,274068.81
5126,2630,56,3,3671.78,0.08,10134.11
5127,2630,31,3,21625.76,0.08,59687.1
5128,2631,39,1,6469.08,0.2,5175.26
5129,2631,16,2,75871.39,0.2,121394.22
5130,2631,72,4,80912.32,0.2,258919.42
5131,2631,24,3,22701.13,0.2,54482.71
5132,2632,8,4,23879.43,0.21,75459.0
5133,2633,11,1,88670.41,0.18,72709.74
5134,2634,14,4,57183.55,0.15,194424.07
5135,2635,49,1,88678.27,0.16,74489.75
5136,2635,79,2,20139.83,0.16,33834.91
5137,2635,12,2,40860.59,0.16,68645.79
5138,2635,3,3,38029.77,0.16,95835.02
5139,2636,16,4,75871.39,0.03,294380.99
5140,2637,54,2,76634.69,0.17,127213.59
5141,2637,65,2,14073.77,0.17,23362.46
5142,2638,64,4,84508.81,0.2,270428.19
5143,2638,46,2,8900.99,0.2,14241.58
5144,2639,49,4,88678.27,0.22,276676.2
5145,2639,80,2,87022.33,0.22,135754.83
5146,2640,25,3,61384.76,0.26,136274.17
5147,2641,12,1,40860.59,0.24,31054.05
5148,2641,1,3,57583.47,0.24,131290.31
5149,2642,18,4,19214.13,0.27,56105.26
5150,2642,46,2,8900.99,0.27,12995.45
5151,2643,71,2,11556.35,0.28,16641.14
5152,2643,59,2,83617.75,0.28,120409.56
5153,2643,7,2,9287.7,0.28,13374.29
5154,2644,60,3,89648.07,0.22,209776.48
5155,2645,79,2,20139.83,0.1,36251.69
5156,2645,64,3,84508.81,0.1,228173.79
5157,2646,72,2,80912.32,0.1,145642.18
5158,2646,60,3,89648.07,0.1,242049.79
5159,2646,16,1,75871.39,0.1,68284.25
5160,2647,24,1,22701.13,0.06,21339.06
5161,2648,66,1,61904.99,0.22,48285.89
5162,2649,19,4,12943.16,0.25,38829.48
5163,2649,67,1,8396.63,0.25,6297.47
5164,2650,6,1,62861.73,0.16,52803.85
5165,2650,37,2,1989.98,0.16,3343.17
5166,2650,71,2,11556.35,0.16,19414.67
5167,2651,54,3,76634.69,0.25,172428.05
5168,2652,62,4,14280.44,0.09,51980.8
5169,2652,34,3,78530.73,0.09,214388.89
5170,2652,58,1,23977.74,0.09,21819.74
5171,2653,3,1,38029.77,0.06,35747.98
5172,2653,33,3,11641.39,0.06,32828.72
5173,2654,34,1,78530.73,0.24,59683.35
